pmm_datetime,enodeb_name,ltecell_name,pdcpvoldldrb,pdcpvoluldrb,pdcpvoldldrblasttti,day_part
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,79543169.0,17791849.0,27288498.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,385407.0,25832.0,42998.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1676519.0,148989.0,158825.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,15849781.0,1473633.0,2018421.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,60934143.0,6313079.0,26475821.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,26133223.0,2526790.0,5326379.0,2022-09-21
2022-09-21 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7181866.0,103169.0,1253485.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1278634.0,193162.0,142623.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,36152543.0,4736086.0,4330186.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,76766340.0,21211297.0,20572908.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,21656659.0,1509778.0,4604436.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,27256570.0,3825984.0,2989001.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,33235020.0,2207933.0,14489976.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,1039429.0,134911.0,313059.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6842757.0,1078902.0,2028520.0,2022-09-21
2022-09-21 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,59557563.0,14791448.0,22710122.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,46591226.0,6284712.0,11769873.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,34512842.0,1287504.0,10936213.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,97425281.0,9133091.0,25632103.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,8203797.0,1612555.0,2250213.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,6669148.0,385771.0,2640541.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,28228382.0,2911027.0,3628595.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,27371111.0,2389310.0,4685447.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,1547670.0,127432.0,274825.0,2022-09-21
2022-09-21 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,50222479.0,6743021.0,19272509.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,59462937.0,8403771.0,17150338.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,21979438.0,2837105.0,2865934.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,7992305.0,284193.0,2791953.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,23098996.0,1268982.0,7148708.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,32109959.0,4966446.0,4313450.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3415037.0,203975.0,1436549.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,87381478.0,6813990.0,22180746.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,33742765.0,2005290.0,13763177.0,2022-09-21
2022-09-21 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,4694114.0,1289974.0,818919.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,32273940.0,1573601.0,2859436.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,72899498.0,7167139.0,13648875.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7085119.0,1040801.0,1597433.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,18588180.0,1797896.0,4964893.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,74750121.0,10723487.0,13061111.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3168410.0,186060.0,1069572.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,19871995.0,603735.0,4801745.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,42964028.0,2698318.0,11273208.0,2022-09-21
2022-09-21 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,58532002.0,5214599.0,7015499.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2743004.0,189473.0,569628.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,37880307.0,1761677.0,10074365.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,24890741.0,2777254.0,2072384.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,133673627.0,3513574.0,15321895.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,28319837.0,1670661.0,5785613.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8150175.0,240084.0,898869.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,72887456.0,4376480.0,5067433.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,98274637.0,7726109.0,23307021.0,2022-09-21
2022-09-21 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,8198403.0,327461.0,921302.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,56534039.0,3808465.0,13061790.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,39843880.0,1762473.0,2083016.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,40333029.0,3054155.0,2864596.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,26359586.0,1896639.0,6540650.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,38172608.0,4120474.0,13350829.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,1618762.0,93197.0,305842.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,140696169.0,7297539.0,23355500.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,4333856.0,162367.0,879297.0,2022-09-21
2022-09-21 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,7924764.0,654797.0,2462022.0,2022-09-21
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,5662148.0,384335.0,1021193.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,47628072.0,1217981.0,9562658.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,4036836.0,133365.0,624572.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,5732825.0,538787.0,2827553.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,20744750.0,2893064.0,4284460.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,24835894.0,871520.0,1983147.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,33332594.0,1559820.0,15412941.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,147302941.0,12901432.0,21951141.0,2022-09-22
2022-09-22 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3217516.0,127461.0,1446685.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5171594.0,136931.0,671910.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,41079951.0,1468696.0,9729123.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,520055.0,35331.0,423005.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,54278197.0,6051811.0,7504937.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3305786.0,469602.0,1594438.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4664741.0,204394.0,1003377.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,18195361.0,2098068.0,3293317.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,11604008.0,376351.0,2285429.0,2022-09-22
2022-09-22 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,18784233.0,569018.0,12387038.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,14858581.0,1112410.0,8389649.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,19395685.0,652475.0,11256631.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,10517825.0,2882341.0,3463131.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7911713.0,2610088.0,1782823.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,2735287.0,134101.0,299505.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3337161.0,89743.0,674812.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,262665.0,26235.0,178534.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1253148.0,55748.0,403682.0,2022-09-22
2022-09-22 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,6320852.0,353833.0,3525198.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,98057.0,38215.0,33727.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,203724.0,33565.0,22195.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,10262048.0,815386.0,730518.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,834423.0,33318.0,433429.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,4362054.0,281991.0,660655.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,11114842.0,418738.0,3330371.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,648637.0,62917.0,237386.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,7252354.0,365310.0,3616188.0,2022-09-22
2022-09-22 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,15901599.0,421742.0,11770829.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,4459772.0,764932.0,278639.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,7624855.0,788413.0,4400263.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,690113.0,34067.0,307638.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6960273.0,477768.0,565711.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,184541.0,25284.0,43286.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,14314063.0,316429.0,11185173.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1093946.0,48969.0,142403.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,811388.0,507593.0,239950.0,2022-09-22
2022-09-22 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,0.0,0.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,5721632.0,994614.0,1917280.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,15681793.0,329898.0,11614798.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,22842.0,14114.0,7233.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,2034647.0,195496.0,276251.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,359465.0,340424.0,41339.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,889333.0,1997502.0,244520.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,899354.0,38636.0,332942.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,10232094.0,1691968.0,5671438.0,2022-09-22
2022-09-22 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,0.0,0.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,9302071.0,362016.0,4250766.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,13115975.0,523888.0,10951052.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,1764557.0,55622.0,422008.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,24900372.0,3195835.0,10637546.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,722168.0,61825.0,41254.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,0.0,0.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,2066090.0,195035.0,203893.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,246585.0,42973.0,75656.0,2022-09-22
2022-09-22 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,13384952.0,1206685.0,2452562.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1818789.0,142528.0,313880.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,34414354.0,1215953.0,2663869.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,16536220.0,767059.0,6828069.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7469671.0,808521.0,1025249.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,12809382.0,257184.0,5395964.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4618311.0,766579.0,740059.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,11334287.0,1938148.0,4618871.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,37770345.0,3286261.0,16274738.0,2022-09-22
2022-09-22 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,22698977.0,659068.0,12721070.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,13407896.0,481646.0,3691477.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,13255028.0,541442.0,2723964.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,2388062.0,71347.0,1439613.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1239008.0,126817.0,162918.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,32093531.0,1359616.0,12665216.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18112197.0,1015789.0,2383233.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,22985458.0,1061005.0,2559777.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,42414087.0,2745177.0,16821240.0,2022-09-22
2022-09-22 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,13538281.0,897113.0,3605854.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,81191952.0,1538375.0,11130289.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,19406566.0,2024247.0,2773257.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39894548.0,2095525.0,17506006.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,12425962.0,2653231.0,6025440.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1190408.0,149038.0,230007.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,11775263.0,1236327.0,2106199.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14585639.0,1321560.0,4588004.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,18841084.0,1008486.0,4344919.0,2022-09-22
2022-09-22 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,1249715.0,69160.0,345951.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,16001240.0,1738063.0,2544999.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6627281.0,194994.0,2339657.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,19879944.0,1193314.0,4820344.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5396681.0,85148.0,778507.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,14598106.0,1055238.0,4184410.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,8302220.0,636972.0,358199.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,46015377.0,3199431.0,17908294.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,87123401.0,3612016.0,14593399.0,2022-09-22
2022-09-22 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,64982912.0,4304095.0,11545440.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,6425031.0,282433.0,442251.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,56050124.0,2828551.0,23334414.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,24418716.0,2269510.0,5243360.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17237603.0,3288687.0,2871789.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,11956227.0,369685.0,2682805.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,16564388.0,1124092.0,5396903.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,37788005.0,2240138.0,10222295.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,281083.0,22127.0,78132.0,2022-09-22
2022-09-22 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,33332979.0,5534085.0,10493774.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4571316.0,203266.0,177465.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,73492648.0,3237224.0,15532902.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,19725394.0,1528327.0,5426876.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,34863511.0,1478083.0,3486018.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,17954544.0,570482.0,5334017.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,41363699.0,3955480.0,9112121.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,30080240.0,2122028.0,6223991.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,204054.0,92008.0,109879.0,2022-09-22
2022-09-22 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,46551834.0,3878743.0,12787981.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,33643547.0,3559225.0,9484658.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,33714526.0,2466199.0,3472840.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5644524.0,155446.0,471516.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,10503009.0,180444.0,1178226.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,38381617.0,1945304.0,6136639.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,47351916.0,2760503.0,6566716.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,83729606.0,3553490.0,16261030.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,11031247.0,430927.0,2495419.0,2022-09-22
2022-09-22 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,57161376.0,2855998.0,16289083.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,37699680.0,1235738.0,6073330.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,49821729.0,2107676.0,15408355.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,21309629.0,2145189.0,7127717.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5785538.0,289768.0,1826770.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,19951429.0,623664.0,5097015.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,52145613.0,2588738.0,16801469.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2159827.0,283258.0,259786.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,52247164.0,2146350.0,9739906.0,2022-09-22
2022-09-22 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,49821406.0,6490583.0,8097822.0,2022-09-22
